Date,Open,High,Low,Close,Volume,Day,Month,Momentum,MovingAverage,Return,LogReturn
2011-03-23,1292.18994140625,1300.510009765625,1284.050048828125,1297.5400390625,3842350000.0,Wednesday,March,-22.47998046875,1302.4604919433593,0.00291397966743423,0.002909742258502921
2011-03-24,1300.6099853515625,1311.3399658203125,1297.739990234375,1309.6600341796875,4223740000.0,Thursday,March,14.550048828125,1302.638494873047,0.009340748456551973,0.009297393435475379
2011-03-25,1311.800048828125,1319.1800537109375,1310.1500244140625,1313.800048828125,4223740000.0,Friday,March,9.52001953125,1302.3344970703124,0.003161136890789118,0.0031561510021889394
2011-03-28,1315.449951171875,1319.739990234375,1310.18994140625,1310.18994140625,3215170000.0,Monday,March,13.7999267578125,1301.4829956054687,-0.002747836267090409,-0.002751618499391395
2011-03-29,1309.3699951171875,1319.449951171875,1305.260009765625,1319.43994140625,3482580000.0,Tuesday,March,37.5699462890625,1302.138494873047,0.007060045042073693,0.007035239607301627
2011-03-30,1321.8900146484375,1331.739990234375,1321.8900146484375,1328.260009765625,3809570000.0,Wednesday,March,71.3800048828125,1303.1294982910156,0.006684706201916635,0.006662462626235184
2011-03-31,1327.43994140625,1329.77001953125,1325.030029296875,1325.8299560546875,3566270000.0,Thursday,March,52.1099853515625,1302.8724975585938,-0.0018295015230987977,-0.001831177104975248
2011-04-01,1329.47998046875,1337.8499755859375,1328.8900146484375,1332.4100341796875,4223740000.0,Friday,April,53.2000732421875,1303.435498046875,0.004962987972138233,0.004950712944456072
2011-04-04,1333.56005859375,1336.739990234375,1329.0999755859375,1332.8699951171875,4223740000.0,Monday,April,34.489990234375,1304.5724975585938,0.0003452097520288966,0.0003451501808517552
2011-04-05,1332.030029296875,1338.2099609375,1330.030029296875,1332.6300048828125,3852280000.0,Tuesday,April,38.8599853515625,1305.1130004882812,-0.0001800552456384663,-0.00018007145753026058
2011-04-06,1335.93994140625,1339.3800048828125,1331.0899658203125,1335.5400390625,4223740000.0,Wednesday,April,38.0,1305.8890014648437,0.002183677516658822,0.002181296758153027
2011-04-07,1334.8199462890625,1338.800048828125,1326.56005859375,1333.510009765625,4005600000.0,Thursday,April,23.8499755859375,1307.8090026855468,-0.0015200063176690204,-0.0015211626992252944
2011-04-08,1336.1600341796875,1339.4599609375,1322.93994140625,1328.1700439453125,3582810000.0,Friday,April,14.3699951171875,1309.0035034179687,-0.00400444374710851,-0.004012483000974196
2011-04-11,1329.010009765625,1333.77001953125,1321.06005859375,1324.4599609375,3478970000.0,Monday,April,14.27001953125,1310.407000732422,-0.0027933795260068894,-0.00279728829140217
2011-04-12,1321.9599609375,1321.9599609375,1309.510009765625,1314.1600341796875,4275490000.0,Tuesday,April,-5.2799072265625,1312.021502685547,-0.007776699229565143,-0.007807095445724583
2011-04-13,1314.030029296875,1321.3499755859375,1309.18994140625,1314.4100341796875,3850860000.0,Wednesday,April,-13.8499755859375,1314.8980041503905,0.00019023558280406583,0.0001902174903101045
2011-04-14,1311.1300048828125,1316.7900390625,1302.4200439453125,1314.52001953125,3872630000.0,Thursday,April,-11.3099365234375,1316.938006591797,8.367659155239515e-05,8.36730908616908e-05
2011-04-15,1314.5400390625,1322.8800048828125,1313.6800537109375,1319.6800537109375,4223740000.0,Friday,April,-12.72998046875,1318.9615112304687,0.003925413156908419,0.003917728825568014
2011-04-18,1313.3499755859375,1313.3499755859375,1294.699951171875,1305.1400146484375,4223740000.0,Monday,April,-27.72998046875,1319.29951171875,-0.011017851653977395,-0.011078997728577972
2011-04-19,1305.989990234375,1312.699951171875,1303.969970703125,1312.6199951171875,3886300000.0,Tuesday,April,-20.010009765625,1320.242010498047,0.00573117089721964,0.005714810218094469
2011-04-20,1319.1199951171875,1332.6600341796875,1319.1199951171875,1330.3599853515625,4236280000.0,Wednesday,April,-5.1800537109375,1321.8830078125,0.013514947433656221,0.013424435132347328
2011-04-21,1333.22998046875,1337.489990234375,1332.8299560546875,1337.3800048828125,3587240000.0,Thursday,April,3.8699951171875,1323.2690063476562,0.0052767819301140495,0.0052629084996557015
2011-04-22,1333.22998046875,1337.489990234375,1332.8299560546875,1337.3800048828125,3587240000.0,Friday,April,9.2099609375,1324.4480041503907,0.0,0.0
2011-04-25,1337.1400146484375,1337.550048828125,1331.469970703125,1335.25,2142130000.0,Monday,April,10.7900390625,1325.7010070800782,-0.0015926699031209024,-0.0015939395500958124
2011-04-26,1336.75,1349.550048828125,1336.75,1347.239990234375,3908060000.0,Tuesday,April,33.0799560546875,1327.0910095214845,0.008979584523029382,0.008939507790192994
2011-04-27,1348.4300537109375,1357.489990234375,1344.25,1355.6600341796875,4051570000.0,Wednesday,April,41.25,1328.4610107421875,0.006249847099511818,0.006230397799828821
2011-04-28,1353.8599853515625,1361.7099609375,1353.5999755859375,1360.47998046875,4036820000.0,Thursday,April,45.9599609375,1330.1935119628906,0.0035554240499382495,0.0035491184714345463
2011-04-29,1360.1400146484375,1364.56005859375,1358.68994140625,1363.6099853515625,3479070000.0,Friday,April,43.929931640625,1331.7535095214844,0.002300662213150728,0.002298019742020782
2011-05-02,1365.2099609375,1370.5799560546875,1358.5899658203125,1361.219970703125,3846250000.0,Monday,May,56.0799560546875,1333.1710083007813,-0.00175271131343413,-0.001754249109045456
2011-05-03,1359.760009765625,1360.8399658203125,1349.52001953125,1356.6199951171875,4223740000.0,Tuesday,May,44.0,1334.3705078125,-0.0033793036283190636,-0.0033850263710526606
2011-05-04,1355.9000244140625,1355.9000244140625,1341.5,1347.3199462890625,4223740000.0,Wednesday,May,16.9599609375,1334.9595031738281,-0.006855308680100647,-0.006878914252832363
2011-05-05,1344.1600341796875,1348.0,1329.1700439453125,1335.0999755859375,3846250000.0,Thursday,May,-2.280029296875,1335.0390014648438,-0.009069835815006422,-0.009111217180694528
2011-05-06,1340.239990234375,1354.3599853515625,1335.5799560546875,1340.199951171875,4223740000.0,Friday,May,2.8199462890625,1335.6404968261718,0.0038199203649145197,0.003812642995876722
2011-05-09,1340.199951171875,1349.43994140625,1338.6400146484375,1346.2900390625,4265250000.0,Monday,May,11.0400390625,1336.732000732422,0.004544163641626575,0.004533870101931407
2011-05-10,1348.3399658203125,1359.43994140625,1348.3399658203125,1357.1600341796875,4223740000.0,Tuesday,May,9.9200439453125,1338.8820007324218,0.008074036650198346,0.00804161600966336
2011-05-11,1354.510009765625,1354.510009765625,1336.3599853515625,1342.0799560546875,3846250000.0,Wednesday,May,-13.580078125,1340.2654968261718,-0.011111495877577093,-0.011173689687885626
2011-05-12,1339.3900146484375,1351.050048828125,1332.030029296875,1348.6500244140625,3777210000.0,Thursday,May,-11.8299560546875,1341.9719970703125,0.004895437361786659,0.004883493672167491
2011-05-13,1348.68994140625,1350.469970703125,1333.3599853515625,1337.77001953125,3426660000.0,Friday,May,-25.8399658203125,1342.8764953613281,-0.00806733006032423,-0.008100047045425269
2011-05-16,1334.77001953125,1343.3299560546875,1327.3199462890625,1329.469970703125,3846250000.0,Monday,May,-31.75,1344.0929931640626,-0.006204391417766519,-0.0062237186380957365
2011-05-17,1326.0999755859375,1330.4200439453125,1318.510009765625,1328.97998046875,4053970000.0,Tuesday,May,-27.6400146484375,1344.9109924316406,-0.0003685605881837972,-0.0003686285233300362
2011-05-18,1328.5400390625,1341.8199462890625,1326.5899658203125,1340.6800537109375,3922030000.0,Wednesday,May,-6.639892578125,1345.4269958496093,0.00880379946585852,0.008765271983703134
2011-05-19,1342.4000244140625,1346.8199462890625,1336.3599853515625,1343.5999755859375,3626110000.0,Thursday,May,8.5,1345.7379943847657,0.0021779408643529674,0.0021755725891674884
2011-05-20,1342.0,1342.0,1330.6700439453125,1333.27001953125,4066020000.0,Friday,May,-6.929931640625,1345.5324951171874,-0.007688267521873571,-0.007717974612614023
2011-05-23,1333.0699462890625,1333.0699462890625,1312.8800048828125,1317.3699951171875,3255580000.0,Monday,May,-28.9200439453125,1344.638494873047,-0.01192558460112425,-0.011997264840988668
2011-05-24,1317.699951171875,1323.719970703125,1313.8699951171875,1316.280029296875,3846250000.0,Tuesday,May,-40.8800048828125,1343.0904968261718,-0.0008273801774386635,-0.0008277226453314669
2011-05-25,1316.3599853515625,1325.8599853515625,1311.800048828125,1320.469970703125,4109670000.0,Wednesday,May,-21.6099853515625,1341.3309936523438,0.0031831687125787322,0.0031781131566695725
2011-05-26,1320.6400146484375,1328.510009765625,1314.4100341796875,1325.68994140625,3259470000.0,Thursday,May,-22.9600830078125,1339.5914916992188,0.0039531157988739185,0.003945322767699228
2011-05-27,1325.68994140625,1334.6199951171875,1325.68994140625,1331.0999755859375,3124560000.0,Friday,May,-6.6700439453125,1337.9659912109375,0.004080919686204165,0.004072615318765918
2011-05-30,1325.68994140625,1334.6199951171875,1325.68994140625,1331.0999755859375,3124560000.0,Monday,May,1.6300048828125,1336.4599914550781,0.0,0.0
2011-05-31,1331.0999755859375,1345.199951171875,1331.0999755859375,1345.199951171875,4696240000.0,Tuesday,May,16.219970703125,1335.8889892578125,0.010592724697279676,0.01053701485636789
2011-06-01,1345.199951171875,1345.199951171875,1313.7099609375,1314.550048828125,4241090000.0,Wednesday,June,-26.1300048828125,1334.2504943847657,-0.02278464425831217,-0.023048225700640405
2011-06-02,1314.550048828125,1318.030029296875,1305.6099853515625,1312.93994140625,3762170000.0,Thursday,June,-30.6600341796875,1333.1424926757813,-0.0012248353901096465,-0.001225586114047521
2011-06-03,1312.93994140625,1312.93994140625,1297.9000244140625,1300.1600341796875,3505030000.0,Friday,June,-33.1099853515625,1331.1404968261718,-0.009733809463420173,-0.00978149266519151
2011-06-06,1300.260009765625,1300.260009765625,1284.719970703125,1286.1700439453125,3555980000.0,Monday,June,-31.199951171875,1328.1344970703126,-0.010760206333523925,-0.010818516013722313
2011-06-07,1286.31005859375,1296.219970703125,1284.739990234375,1284.93994140625,3846250000.0,Tuesday,June,-31.340087890625,1324.5234924316405,-0.0009564073932939454,-0.0009568650426676839
2011-06-08,1284.6300048828125,1287.0400390625,1277.4200439453125,1279.56005859375,3970810000.0,Wednesday,June,-40.909912109375,1321.3974975585938,-0.004186874918536865,-0.0041956644216076975
2011-06-09,1279.6300048828125,1294.5400390625,1279.6300048828125,1289.0,3332510000.0,Thursday,June,-36.68994140625,1318.4149963378907,0.007377489898070522,0.007350409328991669
2011-06-10,1288.5999755859375,1288.5999755859375,1268.280029296875,1270.97998046875,3846250000.0,Friday,June,-60.1199951171875,1315.0754943847655,-0.013979844477308045,-0.014078482881846339
2011-06-13,1271.31005859375,1277.0400390625,1265.6400146484375,1271.8299560546875,4132520000.0,Monday,June,-59.27001953125,1312.1934936523437,0.0006687560771996282,0.0006685325595012269
2011-06-14,1272.219970703125,1292.5,1272.219970703125,1287.8699951171875,3500280000.0,Tuesday,June,-57.3299560546875,1310.1379943847655,0.012611779574887017,0.012532913485107313
2011-06-15,1287.8699951171875,1287.8699951171875,1261.9000244140625,1265.4200439453125,4070500000.0,Wednesday,June,-49.1300048828125,1306.3749938964843,-0.01743184580508239,-0.01758556950725801
2011-06-16,1265.530029296875,1274.1099853515625,1258.0699462890625,1267.6400146484375,3846250000.0,Thursday,June,-45.2999267578125,1302.5769958496094,0.0017543350239683786,0.0017527979756827483
2011-06-17,1268.5799560546875,1279.8199462890625,1267.4000244140625,1271.5,4916460000.0,Friday,June,-28.6600341796875,1299.4884948730469,0.003045016966140013,0.003040390291799793
2011-06-20,1271.5,1280.4200439453125,1267.56005859375,1278.3599853515625,3464660000.0,Monday,June,-7.81005859375,1297.5379943847656,0.005395190996116739,0.005380689090158733
2011-06-21,1278.4000244140625,1297.6199951171875,1278.4000244140625,1295.52001953125,4056150000.0,Tuesday,June,10.580078125,1296.4999938964843,0.013423475684721353,0.0133341790614636
2011-06-22,1295.47998046875,1298.6099853515625,1286.7900390625,1287.1400146484375,3718420000.0,Wednesday,June,7.5799560546875,1294.83349609375,-0.006468448774604507,-0.006489459844407726
2011-06-23,1286.5999755859375,1286.5999755859375,1262.8699951171875,1283.5,4983450000.0,Thursday,June,-5.5,1292.7239990234375,-0.002827986549257977,-0.002831992858193941
2011-06-24,1283.0400390625,1283.9300537109375,1267.239990234375,1268.449951171875,3665340000.0,Friday,June,-2.530029296875,1289.5914978027345,-0.011725787945559007,-0.011795077176858442
2011-06-27,1268.43994140625,1284.9100341796875,1267.530029296875,1280.0999755859375,3479070000.0,Monday,June,8.27001953125,1287.0414978027343,0.009184457300265958,0.009142536655730837
2011-06-28,1280.2099609375,1296.800048828125,1280.2099609375,1296.6700439453125,3681500000.0,Tuesday,June,8.800048828125,1284.6150024414062,0.012944354874931063,0.012861292735996777
2011-06-29,1296.8499755859375,1309.2099609375,1296.8499755859375,1307.4100341796875,4347540000.0,Wednesday,June,41.989990234375,1284.2580017089845,0.008282747245164312,0.008248633534913173
2011-06-30,1307.6400146484375,1321.969970703125,1307.6400146484375,1320.6400146484375,4200500000.0,Thursday,June,53.0,1284.6430053710938,0.01011922818616795,0.010068371595162745
2011-07-01,1320.6400146484375,1341.010009765625,1318.1800537109375,1339.6700439453125,3796930000.0,Friday,July,68.1700439453125,1286.618505859375,0.014409702179091433,0.014306869106082431
2011-07-04,1320.6400146484375,1341.010009765625,1318.1800537109375,1339.6700439453125,3796930000.0,Monday,July,61.31005859375,1289.293505859375,0.0,0.0
2011-07-05,1339.5899658203125,1340.8900146484375,1334.300048828125,1337.8800048828125,3722320000.0,Tuesday,July,42.3599853515625,1291.9405090332032,-0.0013361790618444669,-0.0013370725450782008
2011-07-06,1337.56005859375,1340.93994140625,1330.9200439453125,1339.219970703125,3564190000.0,Wednesday,July,52.0799560546875,1294.9235046386718,0.0010015590452223666,0.0010010578196052824
2011-07-07,1339.6199951171875,1356.47998046875,1339.6199951171875,1353.219970703125,4069530000.0,Thursday,July,69.719970703125,1298.134503173828,0.010453846497412655,0.010399582892092554
2011-07-08,1352.3900146484375,1352.3900146484375,1333.7099609375,1343.800048828125,3594360000.0,Friday,July,75.35009765625,1301.7755065917968,-0.006961116506509657,-0.006985458106936123
2011-07-11,1343.31005859375,1343.31005859375,1316.4200439453125,1319.489990234375,3879130000.0,Monday,July,39.3900146484375,1304.1585083007812,-0.01809053260189253,-0.018256166936573934
2011-07-12,1319.6099853515625,1327.1700439453125,1313.3299560546875,1313.6400146484375,4227890000.0,Tuesday,July,16.969970703125,1305.4470092773438,-0.004433512667192274,-0.004443369829837216
2011-07-13,1314.449951171875,1331.47998046875,1314.449951171875,1317.719970703125,4060080000.0,Wednesday,July,10.3099365234375,1308.0620056152343,0.003105840267646931,0.0031010271091221173
2011-07-14,1317.739990234375,1326.8800048828125,1306.510009765625,1308.8699951171875,4358570000.0,Thursday,July,-11.77001953125,1310.1235046386719,-0.0067161276923011215,-0.006738782369334765
2011-07-15,1308.8699951171875,1317.699951171875,1307.52001953125,1316.1400146484375,4242760000.0,Friday,July,-23.530029296875,1312.3555053710938,0.005554424471774233,0.005539055540283086
2011-07-18,1315.93994140625,1315.93994140625,1295.9200439453125,1305.43994140625,4118160000.0,Monday,July,-34.2301025390625,1313.7095031738281,-0.008129889770918997,-0.008163117539368405
2011-07-19,1307.0699462890625,1328.1400146484375,1307.0699462890625,1326.72998046875,4304600000.0,Tuesday,July,-11.1500244140625,1315.270001220703,0.01630870818887753,0.01617714964684356
2011-07-20,1328.6600341796875,1330.4300537109375,1323.6500244140625,1325.8399658203125,3767420000.0,Wednesday,July,-13.3800048828125,1317.2049987792968,-0.0006708332980633891,-0.0006710584073998067
2011-07-21,1325.6500244140625,1347.0,1325.6500244140625,1343.800048828125,4837430000.0,Thursday,July,-9.419921875,1320.2200012207031,0.013546192203295337,0.013455262786265243
2011-07-22,1343.800048828125,1346.0999755859375,1336.949951171875,1345.02001953125,3522830000.0,Friday,July,1.219970703125,1324.0485046386718,0.0009078513609139804,0.0009074395131127662
2011-07-25,1344.3199462890625,1344.3199462890625,1331.0899658203125,1337.4300537109375,3536890000.0,Monday,July,17.9400634765625,1326.9150085449219,-0.0056430132712504966,-0.005658995223243947
2011-07-26,1337.3900146484375,1338.510009765625,1329.5899658203125,1331.93994140625,4007050000.0,Tuesday,July,18.2999267578125,1328.6785034179688,-0.004104971538103408,-0.00411342006232854
2011-07-27,1331.9100341796875,1331.9100341796875,1303.489990234375,1304.8900146484375,3479040000.0,Wednesday,July,-12.8299560546875,1328.5525024414062,-0.020308668519432915,-0.02051772480729147
2011-07-28,1304.8399658203125,1316.3199462890625,1299.1600341796875,1300.6700439453125,4951800000.0,Thursday,July,-8.199951171875,1327.55400390625,-0.0032339665839667964,-0.0032392071555055867
2011-07-29,1300.1199951171875,1304.1600341796875,1282.8599853515625,1292.280029296875,5061190000.0,Friday,July,-23.8599853515625,1325.184503173828,-0.006450532698506817,-0.006471427287173138
2011-08-01,1292.5899658203125,1307.3800048828125,1274.72998046875,1286.93994140625,4967390000.0,Monday,August,-18.5,1322.547998046875,-0.004132299323336697,-0.004140860866230743
2011-08-02,1286.56005859375,1286.56005859375,1254.030029296875,1254.050048828125,5206290000.0,Tuesday,August,-72.679931640625,1318.3565002441405,-0.025556664705103427,-0.025888909190623945
2011-08-03,1254.25,1261.199951171875,1234.56005859375,1260.3399658203125,6446940000.0,Wednesday,August,-65.5,1314.4125,0.005015682586245518,0.0050031459527175165
2011-08-04,1260.22998046875,1260.22998046875,1199.5400390625,1200.0699462890625,4266530000.0,Thursday,August,-143.7301025390625,1306.7549987792968,-0.047820446201610634,-0.0490016550437416
2011-08-05,1200.280029296875,1218.1099853515625,1168.0899658203125,1199.3800048828125,5454590000.0,Friday,August,-145.6400146484375,1299.5339965820312,-0.0005749176607442452,-0.0005750829892724604
2011-08-08,1198.47998046875,1198.47998046875,1119.280029296875,1119.4599609375,2615150000.0,Monday,August,-217.9700927734375,1289.5324951171874,-0.06663446415643826,-0.06895836939262512
2011-08-09,1120.22998046875,1172.8800048828125,1101.5400390625,1172.530029296875,2366660000.0,Tuesday,August,-159.409912109375,1282.4769958496095,0.0474068481332115,0.04631744106338802
2011-08-10,1171.77001953125,1171.77001953125,1118.010009765625,1120.760009765625,5018070000.0,Wednesday,August,-184.1300048828125,1272.6289978027344,-0.04415240397919251,-0.04515679702747437
2011-08-11,1121.300048828125,1186.2900390625,1121.300048828125,1172.6400146484375,3685050000.0,Thursday,August,-128.030029296875,1265.8174987792968,0.04629002144148742,0.04525059436377155
2011-08-12,1172.8699951171875,1189.0400390625,1170.739990234375,1178.81005859375,5640380000.0,Friday,August,-113.469970703125,1258.9510009765625,0.00526166928318772,0.005247875067275939
2011-08-15,1178.8599853515625,1204.489990234375,1178.8599853515625,1204.489990234375,4272850000.0,Monday,August,-82.449951171875,1253.9035034179688,0.021784622088531824,0.021550727976033655
2011-08-16,1204.219970703125,1204.219970703125,1180.530029296875,1192.760009765625,5071600000.0,Tuesday,August,-61.2900390625,1247.2050048828125,-0.00973854541245922,-0.009786275177620173
2011-08-17,1192.8900146484375,1208.469970703125,1184.3599853515625,1193.8900146484375,4388340000.0,Wednesday,August,-66.449951171875,1240.6075073242187,0.0009473866272851073,0.0009469381398126654
2011-08-18,1189.6199951171875,1189.6199951171875,1131.030029296875,1140.6500244140625,3234810000.0,Thursday,August,-59.419921875,1230.4500061035155,-0.0445937143129993,-0.04561859893236344
2011-08-19,1140.469970703125,1154.5400390625,1122.050048828125,1123.530029296875,5167560000.0,Friday,August,-75.8499755859375,1219.375506591797,-0.015008981502439234,-0.015122756128207963
2011-08-22,1123.550048828125,1145.489990234375,1121.0899658203125,1123.8199462890625,5436260000.0,Monday,August,4.3599853515625,1208.695001220703,0.00025804116011829414,0.0002580078732242726
2011-08-23,1124.3599853515625,1162.3499755859375,1124.3599853515625,1162.3499755859375,5013170000.0,Tuesday,August,-10.1800537109375,1200.2155029296875,0.034284877594586316,0.03371024838647402
2011-08-24,1162.1600341796875,1178.56005859375,1156.300048828125,1177.5999755859375,5315310000.0,Wednesday,August,56.8399658203125,1193.8510009765625,0.013119972745138542,0.013034651368546804
2011-08-25,1176.68994140625,1190.6800537109375,1155.469970703125,1159.27001953125,5748420000.0,Thursday,August,-13.3699951171875,1186.7809997558593,-0.01556552007023193,-0.01568793473796148
2011-08-26,1158.8499755859375,1181.22998046875,1135.9100341796875,1176.800048828125,5035320000.0,Friday,August,-2.010009765625,1181.0070007324218,0.015121610152536658,0.015008418274915636
2011-08-29,1177.9100341796875,1210.280029296875,1177.9100341796875,1210.0799560546875,4228070000.0,Monday,August,5.5899658203125,1177.1640014648438,0.028280001568408375,0.027887505012164332
2011-08-30,1209.760009765625,1220.0999755859375,1195.77001953125,1212.9200439453125,4572570000.0,Tuesday,August,20.1600341796875,1175.1075012207032,0.002347024984931334,0.0023442750237692416
2011-08-31,1213.0,1230.7099609375,1209.3499755859375,1218.8900146484375,5267840000.0,Wednesday,August,25.0,1173.0350036621094,0.004921982065451136,0.004909908712070555
2011-09-01,1219.1199951171875,1229.2900390625,1203.8499755859375,1204.4200439453125,4780410000.0,Thursday,September,63.77001953125,1173.252508544922,-0.01187143263889856,-0.011942460792303735
2011-09-02,1203.9000244140625,1203.9000244140625,1170.56005859375,1173.969970703125,4401740000.0,Friday,September,50.43994140625,1171.9820068359375,-0.025281938303220453,-0.025607017291752767
2011-09-05,1203.9000244140625,1203.9000244140625,1170.56005859375,1173.969970703125,4401740000.0,Monday,September,50.1500244140625,1174.7075073242188,0.0,0.0
2011-09-06,1173.969970703125,1173.969970703125,1140.1300048828125,1165.239990234375,5103980000.0,Tuesday,September,2.8900146484375,1174.3430053710938,-0.007436289416773878,-0.007464076457609708
2011-09-07,1165.8499755859375,1198.6199951171875,1165.8499755859375,1198.6199951171875,4441040000.0,Wednesday,September,21.02001953125,1178.2360046386718,0.028646463529026667,0.028243824959147193
2011-09-08,1197.97998046875,1204.4000244140625,1183.3399658203125,1185.9000244140625,4465170000.0,Thursday,September,26.6300048828125,1178.8990051269532,-0.010612179635699603,-0.01066889038730246
2011-09-09,1185.3699951171875,1185.3699951171875,1148.3699951171875,1154.22998046875,4586370000.0,Friday,September,-22.570068359375,1177.6700012207032,-0.026705492278710663,-0.027068562510962152
2011-09-12,1153.5,1162.52001953125,1136.0699462890625,1162.27001953125,5168550000.0,Monday,September,-47.8099365234375,1175.5590026855468,0.006965716710316983,0.0069415681820229275
2011-09-13,1162.5899658203125,1176.4100341796875,1157.43994140625,1172.8699951171875,4681370000.0,Tuesday,September,-40.050048828125,1174.564501953125,0.00912006281484623,0.009078726180354301
2011-09-14,1173.3199462890625,1202.3800048828125,1162.72998046875,1188.6800537109375,4986740000.0,Wednesday,September,-30.2099609375,1174.30400390625,0.013479804803234297,0.013389760518230381
2011-09-15,1189.43994140625,1209.1099853515625,1189.43994140625,1209.1099853515625,4479730000.0,Thursday,September,4.68994140625,1177.727001953125,0.017187073659429952,0.01704104671810514
2011-09-16,1209.2099609375,1220.06005859375,1204.4599609375,1216.010009765625,5248890000.0,Friday,September,42.0400390625,1182.3510009765625,0.0057066970727697175,0.00569047556193546
2011-09-19,1214.989990234375,1214.989990234375,1188.3599853515625,1204.0899658203125,4254190000.0,Monday,September,30.1199951171875,1186.364501953125,-0.0098025870260805,-0.009850948688080358
2011-09-20,1204.5,1220.3900146484375,1201.2900390625,1202.0899658203125,4315610000.0,Tuesday,September,36.8499755859375,1188.3515014648438,-0.0016610054537223862,-0.0016623864527241425
2011-09-21,1203.6300048828125,1206.300048828125,1166.2099609375,1166.760009765625,4728550000.0,Wednesday,September,-31.8599853515625,1187.809503173828,-0.02939044252863232,-0.02983099508714744
2011-09-22,1164.550048828125,1164.550048828125,1114.219970703125,1129.56005859375,6703140000.0,Thursday,September,-56.3399658203125,1186.3240051269531,-0.031883121516435575,-0.032402456759229786
2011-09-23,1128.8199462890625,1141.719970703125,1121.3599853515625,1136.4300537109375,5639930000.0,Friday,September,-17.7999267578125,1184.3055053710937,0.006082009597382809,0.006063588829469748
2011-09-26,1136.9100341796875,1164.18994140625,1131.0699462890625,1162.949951171875,4762830000.0,Monday,September,0.679931640625,1181.9490051269531,0.023336145831710953,0.02306802129696945
2011-09-27,1163.3199462890625,1195.8599853515625,1163.3199462890625,1175.3800048828125,5548130000.0,Tuesday,September,2.510009765625,1180.072003173828,0.010688382331855317,0.010631665357294654
2011-09-28,1175.3900146484375,1184.7099609375,1150.4000244140625,1151.06005859375,4787920000.0,Wednesday,September,-37.6199951171875,1176.6805053710937,-0.020691134941917988,-0.02090819585269548
2011-09-29,1151.739990234375,1175.8699951171875,1139.9300537109375,1160.4000244140625,5285740000.0,Thursday,September,-48.7099609375,1174.4795043945312,0.008114229792425487,0.008081486435358656
2011-09-30,1159.9300537109375,1159.9300537109375,1131.3399658203125,1131.4200439453125,4416790000.0,Friday,September,-84.5899658203125,1172.3520080566407,-0.024974129488995245,-0.02529127447886567
2011-10-03,1131.2099609375,1138.989990234375,1098.9200439453125,1099.22998046875,5670340000.0,Monday,October,-104.8599853515625,1168.615008544922,-0.0284510281118181,-0.02886360290378494
2011-10-04,1097.4200439453125,1125.1199951171875,1074.77001953125,1123.949951171875,3714670000.0,Tuesday,October,-78.1400146484375,1166.5505065917969,0.022488442948566112,0.02223930613115467
2011-10-05,1124.030029296875,1146.0699462890625,1115.6800537109375,1144.030029296875,2510620000.0,Wednesday,October,-22.72998046875,1163.8210083007812,0.017865633700204997,0.017707918945510777
2011-10-06,1144.1099853515625,1165.550048828125,1134.949951171875,1164.969970703125,5098330000.0,Thursday,October,35.409912109375,1162.7745056152344,0.018303664125949304,0.018138168466480482
2011-10-07,1165.030029296875,1171.4000244140625,1150.260009765625,1155.4599609375,5580380000.0,Friday,October,19.0299072265625,1162.836004638672,-0.008163308930517088,-0.00819681118762265
2011-10-10,1158.1500244140625,1194.9100341796875,1158.1500244140625,1194.8900146484375,4446800000.0,Monday,October,31.9400634765625,1164.4670043945312,0.034124984892549115,0.033555643919288364
2011-10-11,1194.5999755859375,1199.239990234375,1187.300048828125,1195.5400390625,4424500000.0,Tuesday,October,20.1600341796875,1165.6005065917968,0.0005440035535435594,0.0005438556372526529
2011-10-12,1196.18994140625,1220.25,1196.18994140625,1207.25,5355360000.0,Wednesday,October,56.18994140625,1166.52900390625,0.009794704112697561,0.009747046937638061
2011-10-13,1206.9599609375,1207.4599609375,1190.5799560546875,1203.6600341796875,4436270000.0,Thursday,October,43.260009765625,1166.2565063476563,-0.002973672247100878,-0.0029781023951361333
2011-10-14,1205.6500244140625,1224.6099853515625,1205.6500244140625,1224.5799560546875,4116690000.0,Friday,October,93.159912109375,1166.6850036621095,0.01738025794738407,0.017230948802478146
2011-10-17,1224.469970703125,1224.469970703125,1198.550048828125,1200.8599853515625,4300700000.0,Monday,October,101.6300048828125,1166.523504638672,-0.019369883187983272,-0.01955993759944958
2011-10-18,1200.75,1233.0999755859375,1191.47998046875,1225.3800048828125,4840170000.0,Tuesday,October,101.4300537109375,1167.688006591797,0.020418716445174567,0.02021304938031121
2011-10-19,1223.4599609375,1229.6400146484375,1206.31005859375,1209.8800048828125,4846390000.0,Wednesday,October,65.8499755859375,1169.8440063476562,-0.01264913736003248,-0.012729818787026607
2011-10-20,1209.9200439453125,1219.530029296875,1197.3399658203125,1215.3900146484375,4870290000.0,Thursday,October,50.4200439453125,1174.1355041503907,0.0045541787147385104,0.004543839821084399
2011-10-21,1215.3900146484375,1239.030029296875,1215.3900146484375,1238.25,4980770000.0,Friday,October,82.7900390625,1179.2265014648438,0.01880876515031682,0.01863406749243458
2011-10-24,1238.719970703125,1256.550048828125,1238.719970703125,1254.18994140625,4309380000.0,Monday,October,59.2999267578125,1183.7885009765625,0.012872958939026846,0.012790806680371788
